fig|1358.57.peg.2387",ackA1
fig|1358.57.peg.2404",arcD2
fig|1358.57.peg.2406",arcC2
fig|1358.57.peg.2407",arcC1
fig|1358.57.peg.2408",arcD1
fig|1358.57.peg.1957",ps356
fig|1358.57.peg.1959",ps459
fig|1358.57.peg.1962",pi245
fig|1358.57.peg.1963",pi244
fig|1358.57.peg.1965",pi314
fig|1358.57.peg.1983",pi131
fig|1358.57.peg.1988",pi221
fig|1358.57.peg.1989",pi220
fig|1358.57.peg.1994",pi113
fig|1358.57.peg.2042",pbp2A
fig|1358.57.peg.2052",comGF
fig|1358.57.peg.2053",comGE
fig|1358.57.peg.2054",comGD
fig|1358.57.peg.2055",comGC
fig|1358.57.peg.2056",comGB
fig|1358.57.peg.2057",comGA
fig|1358.57.peg.2058",comGA
fig|1358.57.peg.2069",ywaCD
fig|1358.57.peg.1123",usp45
fig|1358.57.peg.1792",repB1
fig|1358.57.peg.2234",mobC1
fig|1358.57.peg.573",thiD1
fig|1358.57.peg.1395",birA1
fig|1358.57.peg.1712",pi318
fig|1358.57.peg.1713",pi319
fig|1358.57.peg.1721",pi327
fig|1358.57.peg.2579",ps122
fig|1358.57.peg.144",dnaA
fig|1358.57.peg.145",dnaN
fig|1358.57.peg.146",rexB
fig|1358.57.peg.147",rexA
fig|1358.57.peg.149",yabA
fig|1358.57.peg.150",yyaL
fig|1358.57.peg.151",yabB
fig|1358.57.peg.154",yabF
fig|1358.57.peg.157",yacI
fig|1358.57.peg.158",yacB
fig|1358.57.peg.159",yacC
fig|1358.57.peg.160",yacD
fig|1358.57.peg.161",yacG
fig|1358.57.peg.162",tilS
fig|1358.57.peg.164",ftsH
fig|1358.57.peg.165",mtlA
fig|1358.57.peg.166",mtlR
fig|1358.57.peg.168",mtlD
fig|1358.57.peg.169",yafE
fig|1358.57.peg.170",yafF
fig|1358.57.peg.171",yafB
fig|1358.57.peg.172",yafC
fig|1358.57.peg.173",araT
fig|1358.57.peg.174",recO
fig|1358.57.peg.176",pdhD
fig|1358.57.peg.177",pdhC
fig|1358.57.peg.178",pdhB
fig|1358.57.peg.179",pdhA
fig|1358.57.peg.180",lplL
fig|1358.57.peg.181",yagA
fig|1358.57.peg.182",yagB
fig|1358.57.peg.183",trpS
fig|1358.57.peg.185",osmC
fig|1358.57.peg.186",yagE
fig|1358.57.peg.187",plsX
fig|1358.57.peg.188",yahA
fig|1358.57.peg.189",yahG
fig|1358.57.peg.193",cysD
fig|1358.57.peg.194",yahI
fig|1358.57.peg.195",yahB
fig|1358.57.peg.197",yahD
fig|1358.57.peg.198",yaiA
fig|1358.57.peg.199",yaiB
fig|1358.57.peg.202",cadA
fig|1358.57.peg.204",cshA
fig|1358.57.peg.205",ybaH
fig|1358.57.peg.207",ybaB
fig|1358.57.peg.208",ybaC
fig|1358.57.peg.209",ybaD
fig|1358.57.peg.210",prmA
fig|1358.57.peg.211",ybaF
fig|1358.57.peg.212",ybaG
fig|1358.57.peg.213",relA
fig|1358.57.peg.214",ybaI
fig|1358.57.peg.216",ybbB
fig|1358.57.peg.218",ybbC
fig|1358.57.peg.219",ctrA
fig|1358.57.peg.220",ybbE
fig|1358.57.peg.221",rmaD
fig|1358.57.peg.223",secA
fig|1358.57.peg.224",aroF
fig|1358.57.peg.225",ptsH
fig|1358.57.peg.226",ptsI
fig|1358.57.peg.228",ybcG
fig|1358.57.peg.229",ybcH
fig|1358.57.peg.232",sugE
fig|1358.57.peg.234",ybaI
fig|1358.57.peg.389",flpB
fig|1358.57.peg.390",dpsB
fig|1358.57.peg.392",yuiA
fig|1358.57.peg.393",yajH
fig|1358.57.peg.405",ypbB
fig|1358.57.peg.1587",ygcE
fig|1358.57.peg.1597",prtP
fig|1358.57.peg.1598",prsA
fig|1358.57.peg.1603",dacA
fig|1358.57.peg.1604",yxfA
fig|1358.57.peg.2244",ypbB
fig|1358.57.peg.2280",ardA
fig|1358.57.peg.2283",argG
fig|1358.57.peg.2284",argH
fig|1358.57.peg.2285",pmrB
fig|1358.57.peg.637",rnpA
fig|1358.57.peg.639",ybdD
fig|1358.57.peg.641",ybdE
fig|1358.57.peg.642",ybdG
fig|1358.57.peg.645",ybdJ
fig|1358.57.peg.646",ybeA
fig|1358.57.peg.647",ybeB
fig|1358.57.peg.648",ybeC
fig|1358.57.peg.649",ybeH
fig|1358.57.peg.651",ybeI
fig|1358.57.peg.652",dltE
fig|1358.57.peg.654",glgB
fig|1358.57.peg.655",ybeM
fig|1358.57.peg.656",ybeF
fig|1358.57.peg.657",yqbI
fig|1358.57.peg.662",ybfA
fig|1358.57.peg.663",ybfD
fig|1358.57.peg.664",ybfE
fig|1358.57.peg.665",ybfB
fig|1358.57.peg.668",ybgB
fig|1358.57.peg.669",aspC
fig|1358.57.peg.670",codY
fig|1358.57.peg.673",gatC
fig|1358.57.peg.674",gatA
fig|1358.57.peg.675",ybgD
fig|1358.57.peg.676",gatB
fig|1358.57.peg.677",ybgE
fig|1358.57.peg.678",dinF
fig|1358.57.peg.680",ybhA
fig|1358.57.peg.682",ybhC
fig|1358.57.peg.684",ybhE
fig|1358.57.peg.685",celB
fig|1358.57.peg.690",ybiB
fig|1358.57.peg.691",ybiC
fig|1358.57.peg.692",rlmN
fig|1358.57.peg.693",ybiE
fig|1358.57.peg.694",preA
fig|1358.57.peg.696",ybiH
fig|1358.57.peg.698",feoB
fig|1358.57.peg.699",feoA
fig|1358.57.peg.700",msrB
fig|1358.57.peg.701",ybjJ
fig|1358.57.peg.702",ybjK
fig|1358.57.peg.704",ybjB
fig|1358.57.peg.705",rmlA
fig|1358.57.peg.706",ybjD
fig|1358.57.peg.707",cpsM
fig|1358.57.peg.708",ybjF
fig|1358.57.peg.710",rmlB
fig|1358.57.peg.711",rmlC
fig|1358.57.peg.713",rgpA
fig|1358.57.peg.714",rgpB
fig|1358.57.peg.715",rgpC
fig|1358.57.peg.716",rgpD
fig|1358.57.peg.720",ycbB
fig|1358.57.peg.730",yccB
fig|1358.57.peg.732",yqeL
fig|1358.57.peg.733",yccE
fig|1358.57.peg.734",hflX
fig|1358.57.peg.735",yccF
fig|1358.57.peg.737",yccH
fig|1358.57.peg.738",yccI
fig|1358.57.peg.739",yccJ
fig|1358.57.peg.740",yccK
fig|1358.57.peg.741",yccL
fig|1358.57.peg.742",ycdA
fig|1358.57.peg.743",ycdB
fig|1358.57.peg.744",ycdC
fig|1358.57.peg.746",ycdE
fig|1358.57.peg.749",ycdH
fig|1358.57.peg.750",rmeC
fig|1358.57.peg.752",yceE
fig|1358.57.peg.754",dhaQ
fig|1358.57.peg.755",dhaS
fig|1358.57.peg.756",dhaK
fig|1358.57.peg.757",dhaL
fig|1358.57.peg.758",dhaM
fig|1358.57.peg.761",ycfB
fig|1358.57.peg.762",ycfC
fig|1358.57.peg.770",ycfD
fig|1358.57.peg.772",ycfF
fig|1358.57.peg.773",nnrD
fig|1358.57.peg.774",ycfH
fig|1358.57.peg.775",ycfI
fig|1358.57.peg.777",ycgC
fig|1358.57.peg.778",ycgD
fig|1358.57.peg.780",luxS
fig|1358.57.peg.781",ycgF
fig|1358.57.peg.782",ycgG
fig|1358.57.peg.783",ycgH
fig|1358.57.peg.784",ycgI
fig|1358.57.peg.785",ycgJ
fig|1358.57.peg.786",acmA
fig|1358.57.peg.787",nrdD
fig|1358.57.peg.788",nrdG
fig|1358.57.peg.789",ychC
fig|1358.57.peg.790",eno2
fig|1358.57.peg.794",ychF
fig|1358.57.peg.795",ychG
fig|1358.57.peg.797",dapH
fig|1358.57.peg.798",yciA
fig|1358.57.peg.799",xynD
fig|1358.57.peg.801",rpsD
fig|1358.57.peg.802",yciC
fig|1358.57.peg.803",yciD
fig|1358.57.peg.806",yciH
fig|1358.57.peg.809",ycjB
fig|1358.57.peg.810",ycjC
fig|1358.57.peg.811",ycjD
fig|1358.57.peg.812",tsaD
fig|1358.57.peg.815",ptcC
fig|1358.57.peg.818",ycjH
fig|1358.57.peg.819",ycjI
fig|1358.57.peg.820",phnC
fig|1358.57.peg.821",phnB
fig|1358.57.peg.822",phnE
fig|1358.57.peg.823",ycjM
fig|1358.57.peg.826",pepN
fig|1358.57.peg.827",napC
fig|1358.57.peg.829",napB
fig|1358.57.peg.830",ydaE
fig|1358.57.peg.831",ydaF
fig|1358.57.peg.832",ydaG
fig|1358.57.peg.833",ydbA
fig|1358.57.peg.845",ydbD
fig|1358.57.peg.846",ydbE
fig|1358.57.peg.847",ydbF
fig|1358.57.peg.848",ydbH
fig|1358.57.peg.849",plpA
fig|1358.57.peg.850",plpB
fig|1358.57.peg.851",plpC
fig|1358.57.peg.852",plpD
fig|1358.57.peg.853",metN
fig|1358.57.peg.854",ydcC
fig|1358.57.peg.855",ydcD
fig|1358.57.peg.856",ydcE
fig|1358.57.peg.857",ydcF
fig|1358.57.peg.858",ydcG
fig|1358.57.peg.859",fhuC
fig|1358.57.peg.860",fhuB
fig|1358.57.peg.861",fhuG
fig|1358.57.peg.862",fhuD
fig|1358.57.peg.863",fhuR
fig|1358.57.peg.864",yddA
fig|1358.57.peg.865",yddB
fig|1358.57.peg.866",yddC
fig|1358.57.peg.867",yddD
fig|1358.57.peg.868",gpmA
fig|1358.57.peg.869",ahpC
fig|1358.57.peg.870",ahpF
fig|1358.57.peg.873",recR
fig|1358.57.peg.875",murF
fig|1358.57.peg.876",optS
fig|1358.57.peg.877",optA
fig|1358.57.peg.878",optB
fig|1358.57.peg.879",optC
fig|1358.57.peg.881",optF
fig|1358.57.peg.882",prfC
fig|1358.57.peg.883",rheA
fig|1358.57.peg.886",asnB
fig|1358.57.peg.887",mutM
fig|1358.57.peg.888",recA
fig|1358.57.peg.889",ydgB
fig|1358.57.peg.890",ydgC
fig|1358.57.peg.891",ydgD
fig|1358.57.peg.892",ydgE
fig|1358.57.peg.893",ydgG
fig|1358.57.peg.895",ydgH
fig|1358.57.peg.896",ydgI
fig|1358.57.peg.897",ppnK
fig|1358.57.peg.898",rluE
fig|1358.57.peg.899",ppiA
fig|1358.57.peg.900",lysQ
fig|1358.57.peg.901",ydhB
fig|1358.57.peg.902",ydhC
fig|1358.57.peg.903",lysS
fig|1358.57.peg.904",rlrG
fig|1358.57.peg.905",ydhF
fig|1358.57.peg.906",ldhB
fig|1358.57.peg.907",rlrD
fig|1358.57.peg.908",ydiA
fig|1358.57.peg.909",thiI
fig|1358.57.peg.910",ydiC
fig|1358.57.peg.912",ydiE
fig|1358.57.peg.913",ydiF
fig|1358.57.peg.914",ydiG
fig|1358.57.peg.915",tyrS
fig|1358.57.peg.917",pepA
fig|1358.57.peg.918",ydjB
fig|1358.57.peg.919",trxH
fig|1358.57.peg.920",ydjD
fig|1358.57.peg.921",noxE
fig|1358.57.peg.922",ssbA
fig|1358.57.peg.923",groS
fig|1358.57.peg.924",groL
fig|1358.57.peg.925",yeaA
fig|1358.57.peg.926",kinC
fig|1358.57.peg.927",llrC
fig|1358.57.peg.929",holB
fig|1358.57.peg.930",yeaC
fig|1358.57.peg.931",yeaD
fig|1358.57.peg.932",yeaE
fig|1358.57.peg.934",yeaG
fig|1358.57.peg.935",yeaH
fig|1358.57.peg.938",sodA
fig|1358.57.peg.69",cstA
fig|1358.57.peg.72",rheB
fig|1358.57.peg.73",yebE
fig|1358.57.peg.75",yebF
fig|1358.57.peg.76",ptcB
fig|1358.57.peg.77",ptcA
fig|1358.57.peg.78",yecA
fig|1358.57.peg.79",ptcC
fig|1358.57.peg.80",celA
fig|1358.57.peg.81",yjfB
fig|1358.57.peg.82",ligA
fig|1358.57.peg.83",yecE
fig|1358.57.peg.84",msmK
fig|1358.57.peg.85",nifJ
fig|1358.57.peg.86",yedA
fig|1358.57.peg.87",yedB
fig|1358.57.peg.88",glmM
fig|1358.57.peg.89",rgrA
fig|1358.57.peg.91",yedF
fig|1358.57.peg.93",pgmB
fig|1358.57.peg.94",yeeB
fig|1358.57.peg.95",yeeC
fig|1358.57.peg.96",yeeE
fig|1358.57.peg.97",yeeF
fig|1358.57.peg.98",yeeG
fig|1358.57.peg.99",truA
fig|1358.57.peg.100",thiD
fig|1358.57.peg.101",yeiE
fig|1358.57.peg.102",yeiF
fig|1358.57.peg.103",yeiG
fig|1358.57.peg.105",pyrG
fig|1358.57.peg.107",yejC
fig|1358.57.peg.109",yejD
fig|1358.57.peg.110",yejE
fig|1358.57.peg.111",dukA
fig|1358.57.peg.112",dnaE
fig|1358.57.peg.114",yejH
fig|1358.57.peg.115",yejI
fig|1358.57.peg.116",yejJ
fig|1358.57.peg.117",yfaA
fig|1358.57.peg.119",yfbM
fig|1358.57.peg.121",adaA
fig|1358.57.peg.122",yfcA
fig|1358.57.peg.123",yfcB
fig|1358.57.peg.124",yfcC
fig|1358.57.peg.125",yfcD
fig|1358.57.peg.126",nifZ
fig|1358.57.peg.127",yfcF
fig|1358.57.peg.128",yfcG
fig|1358.57.peg.129",cycM
fig|1358.57.peg.130",acmD
fig|1358.57.peg.131",yfcI
fig|1358.57.peg.132",ponA
fig|1358.57.peg.133",recU
fig|1358.57.peg.134",yfdB
fig|1358.57.peg.136",yfdD
fig|1358.57.peg.137",yfdE
fig|1358.57.peg.1433",dnaG
fig|1358.57.peg.1434",rpoD
fig|1358.57.peg.1435",yfeA
fig|1358.57.peg.1436",glpT
fig|1358.57.peg.1437",yffA
fig|1358.57.peg.1438",clpE
fig|1358.57.peg.1440",gapA
fig|1358.57.peg.1442",yffD
fig|1358.57.peg.1443",uvrB
fig|1358.57.peg.1444",gltS
fig|1358.57.peg.1445",argE
fig|1358.57.peg.1447",fabI
fig|1358.57.peg.1451",yfgH
fig|1358.57.peg.1452",yfgL
fig|1358.57.peg.1453",dfpA
fig|1358.57.peg.1454",dfpB
fig|1358.57.peg.1456",yfgQ
fig|1358.57.peg.1457",yfhA
fig|1358.57.peg.1458",yfhB
fig|1358.57.peg.1459",yfhC
fig|1358.57.peg.1460",crtK
fig|1358.57.peg.1461",yfhF
fig|1358.57.peg.1462",yfhG
fig|1358.57.peg.1463",yfhH
fig|1358.57.peg.1464",yfhJ
fig|1358.57.peg.1465",yfhK
fig|1358.57.peg.1466",yfhL
fig|1358.57.peg.1467",yfiA
fig|1358.57.peg.1468",umuC
fig|1358.57.peg.1469",yfiC
fig|1358.57.peg.1471",rmaJ
fig|1358.57.peg.1472",yfiE
fig|1358.57.peg.1473",yfiG
fig|1358.57.peg.1474",yfiH
fig|1358.57.peg.1475",prfA
fig|1358.57.peg.1476",yfiI
fig|1358.57.peg.1477",yfiJ
fig|1358.57.peg.1478",hemK
fig|1358.57.peg.1479",yfiL
fig|1358.57.peg.1480",yfjA
fig|1358.57.peg.1481",glyA
fig|1358.57.peg.1482",yfjB
fig|1358.57.peg.1483",serC
fig|1358.57.peg.1484",serA
fig|1358.57.peg.1485",serB
fig|1358.57.peg.1486",acyP
fig|1358.57.peg.1487",yfjD
fig|1358.57.peg.1489",yfjE
fig|1358.57.peg.1490",yfjF
fig|1358.57.peg.1492",pepM
fig|1358.57.peg.1494",ygaC
fig|1358.57.peg.1495",ygaD
fig|1358.57.peg.1496",ygaE
fig|1358.57.peg.1498",ptsK
fig|1358.57.peg.1500",ygaI
fig|1358.57.peg.1501",ygaJ
fig|1358.57.peg.1503",kup1
fig|1358.57.peg.1504",kup2
fig|1358.57.peg.1506",ygbB
fig|1358.57.peg.1507",miaA
fig|1358.57.peg.1508",ygbD
fig|1358.57.peg.1509",ygbE
fig|1358.57.peg.1510",ygbF
fig|1358.57.peg.1512",ygcA
fig|1358.57.peg.1513",recJ
fig|1358.57.peg.1515",rpoE
fig|1358.57.peg.1516",ygcC
fig|1358.57.peg.1517",greA
fig|1358.57.peg.1518",ctsR
fig|1358.57.peg.1519",clpC
fig|1358.57.peg.1520",ygdA
fig|1358.57.peg.1521",eno1
fig|1358.57.peg.1522",ygfA
fig|1358.57.peg.1523",ygfB
fig|1358.57.peg.1524",ygfC
fig|1358.57.peg.1525",fadD
fig|1358.57.peg.1526",ygfE
fig|1358.57.peg.1528",coaE
fig|1358.57.peg.1529",pmrA
fig|1358.57.peg.1532",pycA
fig|1358.57.peg.1533",gltA
fig|1358.57.peg.1534",citB
fig|1358.57.peg.1536",clpP
fig|1358.57.peg.1537",yghB
fig|1358.57.peg.1538",spxA
fig|1358.57.peg.1540",yghD
fig|1358.57.peg.1541",pacL
fig|1358.57.peg.1542",yghG
fig|1358.57.peg.1543",icaA
fig|1358.57.peg.1544",icaB
fig|1358.57.peg.1545",icaC
fig|1358.57.peg.1546",brnQ
fig|1358.57.peg.1547",ygiG
fig|1358.57.peg.1551",ptbA
fig|1358.57.peg.1552",scrK
fig|1358.57.peg.1823",ltrA
fig|1358.57.peg.1824",mobD
fig|1358.57.peg.1827",repX
fig|1358.57.peg.1834",parA
fig|1358.57.peg.1837",umuC
fig|1358.57.peg.1839",hsdR
fig|1358.57.peg.2238",repB
fig|1358.57.peg.2240",hsdR
fig|1358.57.peg.2241",hsdM
fig|1358.57.peg.410",ygiI
fig|1358.57.peg.411",ygiJ
fig|1358.57.peg.412",rnmV
fig|1358.57.peg.413",rsmA
fig|1358.57.peg.414",pepP
fig|1358.57.peg.416",ygjB
fig|1358.57.peg.417",nusB
fig|1358.57.peg.418",malQ
fig|1358.57.peg.419",glgC
fig|1358.57.peg.420",glgD
fig|1358.57.peg.421",glgA
fig|1358.57.peg.422",glgP
fig|1358.57.peg.424",cydA
fig|1358.57.peg.425",cydB
fig|1358.57.peg.427",cydC
fig|1358.57.peg.428",cydD
fig|1358.57.peg.430",rmaB
fig|1358.57.peg.431",yhbE
fig|1358.57.peg.432",yhbF
fig|1358.57.peg.433",lmrA
fig|1358.57.peg.434",yhbH
fig|1358.57.peg.436",yhcA
fig|1358.57.peg.438",yhcB
fig|1358.57.peg.440",yhcE
fig|1358.57.peg.441",yhcG
fig|1358.57.peg.443",yhcI
fig|1358.57.peg.446",yhdB
fig|1358.57.peg.447",menE
fig|1358.57.peg.448",menB
fig|1358.57.peg.450",menX
fig|1358.57.peg.451",menD
fig|1358.57.peg.453",yhdC
fig|1358.57.peg.454",yheA
fig|1358.57.peg.455",yheB
fig|1358.57.peg.457",yheD
fig|1358.57.peg.458",yheE
fig|1358.57.peg.459",floL
fig|1358.57.peg.460",thrA
fig|1358.57.peg.461",yhfA
fig|1358.57.peg.462",yhfB
fig|1358.57.peg.463",rplI
fig|1358.57.peg.464",dnaC
fig|1358.57.peg.465",yhfC
fig|1358.57.peg.466",yhfD
fig|1358.57.peg.467",trmB
fig|1358.57.peg.468",nrdR
fig|1358.57.peg.469",dnaB
fig|1358.57.peg.470",dnaI
fig|1358.57.peg.471",yhgA
fig|1358.57.peg.472",yhgB
fig|1358.57.peg.473",engA
fig|1358.57.peg.940",yhgE
fig|1358.57.peg.941",yhhA
fig|1358.57.peg.942",yhhB
fig|1358.57.peg.943",yhhC
fig|1358.57.peg.944",lrgA
fig|1358.57.peg.945",rimP
fig|1358.57.peg.946",nusA
fig|1358.57.peg.947",yhhG
fig|1358.57.peg.948",ylxQ
fig|1358.57.peg.949",infB
fig|1358.57.peg.950",rbfA
fig|1358.57.peg.951",manA
fig|1358.57.peg.952",rmaG
fig|1358.57.peg.953",fabH
fig|1358.57.peg.955",fabD
fig|1358.57.peg.957",fabF
fig|1358.57.peg.958",accB
fig|1358.57.peg.961",accC
fig|1358.57.peg.962",accD
fig|1358.57.peg.963",accA
fig|1358.57.peg.969",celB
fig|1358.57.peg.972",cysK
fig|1358.57.peg.974",yhjB
fig|1358.57.peg.975",yhjC
fig|1358.57.peg.976",noxC
fig|1358.57.peg.977",yhjE
fig|1358.57.peg.978",yhjF
fig|1358.57.peg.980",rdrA
fig|1358.57.peg.981",yhjG
fig|1358.57.peg.982",exoA
fig|1358.57.peg.983",metS
fig|1358.57.peg.985",yiaB
fig|1358.57.peg.987",yiaC
fig|1358.57.peg.989",yiaD
fig|1358.57.peg.990",argC
fig|1358.57.peg.991",argJ
fig|1358.57.peg.992",argD
fig|1358.57.peg.993",argB
fig|1358.57.peg.994",argF
fig|1358.57.peg.997",yibC
fig|1358.57.peg.998",yibD
fig|1358.57.peg.999",yibE
fig|1358.57.peg.1000",yibF
fig|1358.57.peg.1001",yibG
fig|1358.57.peg.1002",yicB
fig|1358.57.peg.1003",yicC
fig|1358.57.peg.1004",ftsY
fig|1358.57.peg.1005",prsA
fig|1358.57.peg.1006",yicE
fig|1358.57.peg.1007",leuS
fig|1358.57.peg.1008",yidA
fig|1358.57.peg.1009",yidB
fig|1358.57.peg.1010",yidC
fig|1358.57.peg.1012",yidE
fig|1358.57.peg.1013",noxA
fig|1358.57.peg.1014",noxB
fig|1358.57.peg.1015",sdaB
fig|1358.57.peg.1016",sdaA
fig|1358.57.peg.1017",copR
fig|1358.57.peg.1019",copA
fig|1358.57.peg.1021",yieH
fig|1358.57.peg.1022",yifA
fig|1358.57.peg.1023",mnmA
fig|1358.57.peg.620",rpsA
fig|1358.57.peg.626",uvrC
fig|1358.57.peg.627",mutY
fig|1358.57.peg.628",pepV
fig|1358.57.peg.629",acpS
fig|1358.57.peg.631",yigC
fig|1358.57.peg.632",gshR
fig|1358.57.peg.633",choQ
fig|1358.57.peg.634",choS
fig|1358.57.peg.2105",ycdJ
fig|1358.57.peg.2108",copB
fig|1358.57.peg.2110",folD
fig|1358.57.peg.2111",xseA
fig|1358.57.peg.2113",yihF
fig|1358.57.peg.2114",ispA
fig|1358.57.peg.2115",yiiB
fig|1358.57.peg.2116",ahrC
fig|1358.57.peg.2117",RecN
fig|1358.57.peg.2118",yiiE
fig|1358.57.peg.2119",yiiF
fig|1358.57.peg.2120",yiiG
fig|1358.57.peg.2121",rsmH
fig|1358.57.peg.2122",yiiI
fig|1358.57.peg.2123",pbpX
fig|1358.57.peg.2124",mraY
fig|1358.57.peg.2127",yijC
fig|1358.57.peg.2128",yijD
fig|1358.57.peg.2129",mleR
fig|1358.57.peg.2130",yijE
fig|1358.57.peg.2131",rplS
fig|1358.57.peg.2445",yijG
fig|1358.57.peg.2446",yijH
fig|1358.57.peg.2449",xylR
fig|1358.57.peg.2450",hslB
fig|1358.57.peg.2452",yjaE
fig|1358.57.peg.2456",yjaJ
fig|1358.57.peg.2457",rpsN
fig|1358.57.peg.2458",yjbB
fig|1358.57.peg.2459",kinD
fig|1358.57.peg.2460",llrD
fig|1358.57.peg.2461",yjbC
fig|1358.57.peg.2462",ppiB
fig|1358.57.peg.2464",isp2
fig|1358.57.peg.2465",rodA
fig|1358.57.peg.2466",butB
fig|1358.57.peg.2467",butA
fig|1358.57.peg.2469",yjcA
fig|1358.57.peg.2471",mleS
fig|1358.57.peg.2472",mleP
fig|1358.57.peg.2473",yjcD
fig|1358.57.peg.2474",yjcE
fig|1358.57.peg.2475",yjcF
fig|1358.57.peg.2476",gyrB
fig|1358.57.peg.2478",yjdA
fig|1358.57.peg.2479",yjdB
fig|1358.57.peg.2480",yjdC
fig|1358.57.peg.2481",yjdE
fig|1358.57.peg.2482",yjdF
fig|1358.57.peg.2226",yjcD
fig|1358.57.peg.1795",epsA
fig|1358.57.peg.1796",epsB
fig|1358.57.peg.1797",epsC
fig|1358.57.peg.2141",tagF
fig|1358.57.peg.2142",tagB
fig|1358.57.peg.2143",yjfE
fig|1358.57.peg.2144",deoB
fig|1358.57.peg.2145",yjfG
fig|1358.57.peg.2146",deoD
fig|1358.57.peg.2147",yjfI
fig|1358.57.peg.2148",yjfJ
fig|1358.57.peg.2150",yjgB
fig|1358.57.peg.2151",yjgC
fig|1358.57.peg.2152",yjgD
fig|1358.57.peg.2153",yjgE
fig|1358.57.peg.2156",secG
fig|1358.57.peg.2157",rnr1
fig|1358.57.peg.2158",yjgF
fig|1358.57.peg.2159",yjhA
fig|1358.57.peg.2160",yjhB
fig|1358.57.peg.2161",yjhC
fig|1358.57.peg.2164",yjhE
fig|1358.57.peg.2165",yjhF
fig|1358.57.peg.2166",dacB
fig|1358.57.peg.2167",yjhH
fig|1358.57.peg.2168",hrcA
fig|1358.57.peg.2169",grpE
fig|1358.57.peg.2170",dnaK
fig|1358.57.peg.2171",mycA
fig|1358.57.peg.2173",yjiB
fig|1358.57.peg.2174",lacR
fig|1358.57.peg.2175",lacC
fig|1358.57.peg.2177",clsA
fig|1358.57.peg.2178",yjiE
fig|1358.57.peg.2179",yjiF
fig|1358.57.peg.2180",whiA
fig|1358.57.peg.2182",yjjC
fig|1358.57.peg.2183",yjjD
fig|1358.57.peg.2184",yjjE
fig|1358.57.peg.2185",yjjF
fig|1358.57.peg.2186",yjjG
fig|1358.57.peg.2187",yjjH
